0,0,27,567,143,3651,0,0,
0,0,0,0,46,1506,0,0,
0,0,7707,3946219,8308,12714202,0,0,
0,0,14670,2495304,25928,34845880,0,0,
0,0,25857,5091989,33931,64396949,0,0,
0,0,37463,6101737,34508,66877232,0,0,
0,0,7,417,3,117,0,0,
0,0,505,2751359,597,1314139,0,0,
0,0,7399,12268027,8374,8705556,0,0,
0,0,15673,13870343,15858,20180466,0,0,
0,0,21966,21283026,18117,10892813,0,0,
0,0,15383,2009761,16330,3807752,0,0,
0,0,43,1065,33,855,0,0,
0,0,753,2742635,581,1385139,0,0,
0,0,9839,16744959,9505,12413073,0,0,
0,0,19504,9450826,15011,19553301,0,0,
0,0,31617,10486801,23293,29503777,0,0,
0,0,28400,4078358,16707,1396505,0,0,
0,0,5,213,20,680,0,0,
0,0,688,1299512,1076,2776860,0,0,
0,0,6608,14827954,13972,10892230,0,0,
0,0,16956,18743208,30122,14425786,0,0,
0,0,21681,13995219,42741,25854221,0,0,
0,0,21780,12364838,37795,9836285,0,0,
0,0,6,278,6,342,0,0,
0,0,785,4343151,782,3254022,0,0,
0,0,11109,20485397,11601,16236879,0,0,
0,0,19044,12229224,17142,23928964,0,0,
0,0,30364,21951560,25265,8603703,0,0,
0,0,26980,6257904,22366,7701574,0,0,
0,0,14,402,17,877,0,0,
0,0,1082,1816966,1043,2404461,0,0,
0,0,11255,16461259,13718,22894388,0,0,
0,0,16896,9957722,24924,30788880,0,0,
0,0,21501,12764817,27058,17646604,0,0,
0,0,21275,6197411,24059,13467235,0,0,
0,0,6,288,8,330,0,0,
0,0,784,2293852,1082,2517168,0,0,
0,0,6270,13184902,11197,13257001,0,0,
0,0,12698,17518098,22994,19799258,0,0,
0,0,17144,5133198,24825,8739413,0,0,
0,0,18356,2879706,16109,2495149,0,0,
0,0,4,300,5,213,0,0,
0,0,1077,2875245,988,3703228,0,0,
0,0,7234,5877968,7079,9494749,0,0,
0,0,18084,17815562,13616,10636202,0,0,
0,0,27349,18618463,22541,12477285,0,0,
0,0,19342,4070144,20539,6801201,0,0,
0,0,8,374,8,428,0,0,
0,0,1301,3775693,1163,4708395,0,0,
0,0,13270,22110498,8322,14338642,0,0,
0,0,21895,18012289,8726,24598332,0,0,
0,0,35942,19749030,11048,12576960,0,0,
0,0,29982,7171630,7147,4192759,0,0,
0,0,7,417,4,300,0,0,
0,0,1140,3668494,1358,3368118,0,0,
0,0,16835,19040357,13409,40593305,0,0,
0,0,23886,14345912,14925,10222091,0,0,
0,0,26219,17948201,21352,20350888,0,0,
0,0,24411,3526059,17851,3112437,0,0,
0,0,2,150,6,332,0,0,
0,0,1589,8206119,1602,3796046,0,0,
0,0,10795,23962169,6089,15267375,0,0,
0,0,14606,11014780,11896,22163692,0,0,
0,0,25126,18373358,9019,9501965,0,0,
0,0,20718,3852392,7834,1606154,0,0,
0,0,24,592,11,307,0,0,
0,0,30,161168,40,171486,0,0,
0,0,7833,21829359,8695,6927773,0,0,
0,0,13753,13367027,24312,24156436,0,0,
0,0,21386,5796802,31008,17197454,0,0,
0,0,23112,2849616,30389,8608887,0,0,
0,0,8,374,3,225,0,0,
0,0,1752,8614872,1207,1549555,0,0,
0,0,10660,22458238,6063,14180371,0,0,
0,0,21199,21045485,9460,14997714,0,0,
0,0,19347,8519191,8226,28744632,0,0,
0,0,18276,2793374,1255,1453325,0,0,
0,0,4,138,11,707,0,0,
0,0,1410,5112092,1764,8686474,0,0,
0,0,12415,10037065,10060,26451354,0,0,
0,0,22858,16036510,20296,31046240,0,0,
0,0,32078,17379600,18369,12040963,0,0,
0,0,28353,4057843,15549,1873873,0,0,
0,0,4,138,8,222,0,0,
0,0,1630,5109698,1962,3672794,0,0,
0,0,12531,14354035,10454,19120160,0,0,
0,0,20954,18111604,19805,26074341,0,0,
0,0,20710,21015250,20956,19947204,0,0,
0,0,19041,13406089,18237,3153899,0,0,
0,0,9,405,8,266,0,0,
0,0,2245,3385529,2494,2353942,0,0,
0,0,9543,9118087,13337,16395911,0,0,
0,0,18956,14486534,18171,22339723,0,0,
0,0,24643,24212279,20660,4245396,0,0,
0,0,18300,1848182,18298,1933336,0,0,
0,0,5,213,2,96,0,0,
0,0,1680,3431816,2198,8813946,0,0,
0,0,11770,22468610,7863,18434421,0,0,
0,0,15780,16623268,12283,18479925,0,0,
0,0,15153,19118173,6867,6249663,0,0,
0,0,10854,2853106,2462,1049436,0,0,
0,0,6,342,6,430,0,0,
0,0,2869,7535975,2061,2341453,0,0,
0,0,14973,14108169,12661,11644405,0,0,
0,0,19479,16491423,21734,17913206,0,0,
0,0,23710,19013232,27055,15195949,0,0,
0,0,20627,15059089,26410,8460534,0,0,
0,0,4,192,11,697,0,0,
0,0,2939,4670777,2035,6185643,0,0,
0,0,19713,26453211,13816,10268504,0,0,
0,0,16543,15572397,21890,24900144,0,0,
0,0,20881,20666533,26693,15276313,0,0,
0,0,11986,12208432,23073,1916939,0,0,
0,0,4,246,5,365,0,0,
0,0,2148,3152442,2896,6449792,0,0,
0,0,11895,24673151,14200,38575382,0,0,
0,0,18124,13830194,14294,17566016,0,0,
0,0,29267,15709219,19016,15802628,0,0,
0,0,18670,6726872,11425,1019925,0,0,
0,0,26,924,6,396,0,0,
0,0,1907,4823687,2968,9196484,0,0,
0,0,9482,12540902,12687,42652033,0,0,
0,0,22192,16021370,10357,20603243,0,0,
0,0,25626,12782960,12190,18625864,0,0,
0,0,20950,2057398,177,6047,0,0,
0,0,18,486,10,676,0,0,
0,0,2720,6424776,2947,3079379,0,0,
0,0,9802,9957980,12695,29711349,0,0,
0,0,13261,20643661,16597,28772125,0,0,
0,0,21283,12577397,13712,13782310,0,0,
0,0,14922,6269456,7500,894736,0,0,
0,0,30,760,9,223,0,0,
0,0,59,282443,52,242192,0,0,
0,0,5059,5329457,7513,12460723,0,0,
0,0,13787,3992813,25577,25883469,0,0,
0,0,30249,6869575,34772,40421476,0,0,
0,0,37068,13139736,35310,26202502,0,0,
0,0,5,213,1,21,0,0,
0,0,2632,7583308,2693,7555537,0,0,
0,0,8899,6508901,8871,14857159,0,0,
0,0,19943,11272767,18440,30849538,0,0,
0,0,17917,6578845,25440,22807398,0,0,
0,0,12735,1212497,20431,17716709,0,0,
0,0,3,171,3,63,0,0,
0,0,3472,11729000,4013,8293209,0,0,
0,0,15868,38932674,8292,11632844,0,0,
0,0,19947,48628685,12078,18857518,0,0,
0,0,22585,34594443,9884,7929102,0,0,
0,0,14163,3487317,4437,2420025,0,0,
0,0,7,407,1,21,0,0,
0,0,2947,6407743,3361,4020211,0,0,
0,0,12370,20151798,14701,7976269,0,0,
0,0,17123,25509107,9043,3440695,0,0,
0,0,16871,25889139,18022,8661806,0,0,
0,0,11625,2966227,2682,225632,0,0,
0,0,3,225,5,267,0,0,
0,0,3755,7750503,3062,6972340,0,0,
0,0,16844,32979072,11366,12664680,0,0,
0,0,20001,24953095,16145,20846487,0,0,
0,0,21394,23136008,15629,8958527,0,0,
0,0,11300,1532070,8156,2280020,0,0,
0,0,7,255,1,21,0,0,
0,0,3729,11674211,3323,7321277,0,0,
0,0,9293,5382121,12469,20206631,0,0,
0,0,18750,26937556,18946,12505776,0,0,
0,0,16585,3367783,13121,15913345,0,0,
0,0,13685,1060361,6981,2158779,0,0,
0,0,14,402,3,63,0,0,
0,0,3954,12231958,3110,11268370,0,0,
0,0,11181,13825107,13423,20849103,0,0,
0,0,18237,29203179,23024,7102234,0,0,
0,0,19020,15089980,23548,11972032,0,0,
0,0,9576,5794406,18164,2143714,0,0,
0,0,3,117,1,75,0,0,
0,0,5446,11221406,4266,5831270,0,0,
0,0,11901,18103001,13169,26842621,0,0,
0,0,17491,17310531,20115,20153549,0,0,
0,0,17459,23004251,16075,8704767,0,0,
0,0,10216,1555146,9316,518934,0,0,
0,0,1,75,1,75,0,0,
0,0,4022,9981692,3321,12177321,0,0,
0,0,10074,28730290,11452,10862752,0,0,
0,0,15221,36666939,12173,7072301,0,0,
0,0,14525,45180603,19852,7981686,0,0,
0,0,3405,458931,6534,1949008,0,0,
0,0,2,42,0,0,0,0,
0,0,3230,11047202,3721,16465815,0,0,
0,0,10695,18338681,9445,24781177,0,0,
0,0,20400,25156096,12622,11274042,0,0,
0,0,12895,3781447,10136,9956576,0,0,
0,0,5227,622527,3415,2340405,0,0,
0,0,5,247,1,75,0,0,
0,0,5611,11757511,4150,8640098,0,0,
0,0,6924,30598232,13971,13424457,0,0,
0,0,15994,42768562,14278,17524620,0,0,
0,0,8407,12226127,9870,2321174,0,0,
0,0,4256,518470,3776,207750,0,0,
0,0,13,415,3,63,0,0,
0,0,76,333196,94,433924,0,0,
0,0,6869,3780975,8152,5457728,0,0,
0,0,18205,11421541,16089,14914953,0,0,
0,0,21119,12772865,25416,14469952,0,0,
0,0,20588,4239588,24019,2741215,0,0,
0,0,4,138,0,0,0,0,
0,0,3470,11340114,6039,14183193,0,0,
0,0,10428,16963150,11178,10154334,0,0,
0,0,16993,21241337,17929,25600563,0,0,
0,0,12507,13344921,22999,9054917,0,0,
0,0,7531,5082821,13193,1494477,0,0,
0,0,3,107,1,75,0,0,
0,0,3791,6823375,5440,9588390,0,0,
0,0,12452,17707570,12062,16565348,0,0,
0,0,16643,25139623,14864,8127748,0,0,
0,0,16772,23418766,19093,4717951,0,0,
0,0,7909,2149937,7446,709962,0,0,
0,0,6,234,1,21,0,0,
0,0,5995,14510735,4566,14840536,0,0,
0,0,13050,18763204,15466,16018536,0,0,
0,0,12368,20596878,26486,10241576,0,0,
0,0,7393,5636487,35022,5944210,0,0,
0,0,2367,884683,18881,1849639,0,0,
0,0,3,161,0,0,0,0,
0,0,3819,7208125,6331,13616911,0,0,
0,0,12362,34229280,9620,7589894,0,0,
0,0,15493,20153393,19376,13238684,0,0,
0,0,19445,8380943,11230,4638726,0,0,
0,0,6417,1995607,7017,554521,0,0,
0,0,3,171,0,0,0,0,
0,0,3007,2136935,4921,23568357,0,0,
0,0,14831,24101329,8947,12695117,0,0,
0,0,18098,29769036,23592,18300400,0,0,
0,0,16009,15908399,15627,6538331,0,0,
0,0,9448,942468,9624,648958,0,0,
0,0,2,96,0,0,0,0,
0,0,7080,24137668,6527,22412235,0,0,
0,0,13580,10094766,11510,11681584,0,0,
0,0,19898,7790154,22687,14222779,0,0,
0,0,16701,6675333,27808,11066106,0,0,
0,0,8011,618541,12711,6645425,0,0,
0,0,5,213,1,75,0,0,
0,0,9840,23403572,5372,10145534,0,0,
0,0,15604,29189374,13796,19636708,0,0,
0,0,15320,21915440,23887,11545511,0,0,
0,0,14402,9411316,21691,20408357,0,0,
0,0,5356,4127284,8677,826215,0,0,
0,0,4,246,2,150,0,0,
0,0,5709,12794053,4993,14542301,0,0,
0,0,14831,19332115,13486,21466854,0,0,
0,0,17183,15154913,18576,18004394,0,0,
0,0,13636,3168224,20213,7962177,0,0,
0,0,4118,512612,8518,989434,0,0,
0,0,5,213,0,0,0,0,
0,0,3016,4658890,4459,17356157,0,0,
0,0,12334,16428052,12170,5349408,0,0,
0,0,25286,27331704,12102,15919704,0,0,
0,0,14093,18900125,3756,1998322,0,0,
0,0,871,67541,1725,376393,0,0,
0,0,12,70510,21,190855,0,0,
0,0,6644,9015836,6263,19910801,0,0,
0,0,14919,29044789,11505,16594451,0,0,
0,0,12466,12577944,13740,11898762,0,0,
0,0,8262,7333000,15440,9197582,0,0,
0,0,3498,575518,5040,719672,0,0,
0,0,9,287,10,370,0,0,
0,0,138,645984,144,386018,0,0,
0,0,5086,2212670,14972,7402600,0,0,
0,0,9357,3149611,33500,28198656,0,0,
0,0,25943,14215679,50342,105327834,0,0,
0,0,28112,11971486,51898,73333406,0,0,
0,0,30,796,20,660,0,0,
0,0,156,586542,205,938813,0,0,
0,0,6949,9072405,11702,21311072,0,0,
0,0,18022,21412884,18759,10011323,0,0,
0,0,22885,18702683,25418,25392970,0,0,
0,0,24154,15191880,24946,6938306,0,0,
0,0,12,448,20,626,0,0,
0,0,275,691587,246,830574,0,0,
0,0,7896,13812960,9536,18459684,0,0,
0,0,18819,10317289,18311,19260709,0,0,
0,0,18913,9463583,29970,16368216,0,0,
0,0,21093,2827517,26409,6797313,0,0,
0,0,8,246,11,501,0,0,
0,0,259,781131,293,1002829,0,0,
0,0,8057,4606205,11353,25789255,0,0,
0,0,16032,20735172,19184,19496918,0,0,
0,0,22656,23121014,30444,11471002,0,0,
0,0,18622,23566674,28520,2930908,0,0,
0,0,9,291,10,426,0,0,
0,0,367,1065713,474,1780464,0,0,
0,0,7134,9524214,9562,19608084,0,0,
0,0,11802,11216536,20137,22589347,0,0,
0,0,16964,15396514,38940,34916074,0,0,
0,0,18407,10984303,37676,35127284,0,0,
0,0,13,435,5,203,0,0,
0,0,392,1406608,431,1438525,0,0,
0,0,7373,10936807,8552,14616698,0,0,
0,0,15629,22349373,12076,3958362,0,0,
0,0,15711,8356801,17204,17428968,0,0,
